movie_id,average_sentiment,neg_sentiment,neu_sentiment,pos_sentiment,genres,revenue,runtime,cluster
33638304,0.9777,0.074,0.808,0.117,"Romance Film, Drama",834285.0,97.0,1
2198940,-0.9079,0.109,0.809,0.082,"Gross out, Gross-out film, Comedy, Slapstick",13427615.0,95.0,0
32859140,0.765,0.0,0.918,0.082,"Crime Fiction, Thriller, Drama",6177474.0,109.0,1
18394730,-0.9966,0.192,0.685,0.123,"Adventure, Computer Animation, Animation, Fantasy, Comedy, Family Film, Action",494878759.0,98.0,3
302757,0.9744,0.028,0.725,0.247,"Romantic comedy, Musical, Comedy, Beach Film, Romance Film, Teen",4928883.0,81.0,2
477385,-0.9291,0.086,0.842,0.072,"Romantic comedy, Romance Film, Comedy",101564939.0,95.0,0
6172917,0.9619,0.09,0.801,0.109,"Domestic Comedy, Satire, Comedy, Comedy of manners",13137484.0,113.0,2
9968318,-0.6369,0.161,0.722,0.117,"Period piece, Drama",6266671.0,115.0,3
2501528,0.9942,0.043,0.828,0.129,"Action/Adventure, Action, Drama, Comedy, Adventure",2850263.0,91.0,1
739786,0.8126,0.125,0.648,0.227,"Romance Film, Drama, Political drama, Indie",8800000.0,105.0,2
10707864,0.9568,0.08,0.804,0.116,"Romance Film, Drama, Indie, World cinema, Comedy",8597323.0,124.0,2
22561914,-0.9313,0.134,0.798,0.068,"Crime Fiction, Comedy film",713234.0,90.0,0
714334,-0.9996,0.221,0.704,0.075,"Thriller, Horror, Slasher, Teen",114900000.0,96.0,3
436955,0.9722,0.079,0.815,0.106,"Romantic comedy, Romance Film, Drama, Comedy",23261580.0,98.0,1
4071544,-0.9892,0.143,0.751,0.106,"Crime Fiction, Gangster Film, Drama, Crime Thriller, Romance Film, Action",21344312.0,87.0,3
4305002,-0.685,0.174,0.668,0.158,"LGBT, Indie, Action/Adventure, Satire, Drama, Comedy, Film adaptation, Black comedy",3306629.0,102.0,3
302797,0.7964,0.025,0.868,0.107,"Music, Adventure Comedy, Buddy film, Adventure, Comedy",14375181.0,107.0,1
1715414,-0.9989,0.219,0.705,0.076,"Crime Fiction, Thriller, Crime Drama, Mystery, Drama, Crime Thriller",24379978.0,109.0,3
20020813,-0.9978,0.16,0.804,0.036,"Thriller, Caper story, Action, Crime Fiction",70587268.0,107.0,0
68245,-0.9892,0.151,0.788,0.06,"Crime Fiction, Heist, Gangster Film, Crime Drama, Road movie, Action/Adventure, Drama, Outlaw, Romance Film, Action, Biographical film, New Hollywood",50700000.0,112.0,3
3529964,-0.9979,0.129,0.803,0.068,"Thriller, Crime Fiction, Action/Adventure, Drama, Suspense, Action",134212055.0,125.0,0
3329115,0.3182,0.077,0.838,0.085,"LGBT, Sex comedy, Indie, Comedy-drama, Satire, Drama, Comedy",1522377.0,138.0,1
4544340,-0.3612,0.122,0.82,0.058,"Romantic drama, Romance Film, Drama, Indie",900000.0,107.0,0
166813,-0.9961,0.147,0.778,0.076,"Adventure, Costume drama, Historical fiction, Epic, Drama, War film, Biographical film, Action, Romance Film",60000000.0,188.0,3
770260,-0.9782,0.152,0.74,0.107,"Romantic comedy, Comedy-drama, Period piece, Drama, Comedy, War film, Musical Drama",23202444.0,146.0,3
106328,-0.9976,0.167,0.742,0.091,"History, Action/Adventure, Drama, War film, Action, Combat Films",172989651.0,140.0,3
1795394,0.9601,0.062,0.83,0.107,"Romantic comedy, Screwball comedy, Black-and-white, Satire, Comedy, Romance Film",2400000.0,99.0,1
8049233,0.6486,0.143,0.708,0.15,"Pre-Code, Romance Film, Drama, Black-and-white, Film adaptation",592000.0,83.0,2
540654,-0.9948,0.128,0.784,0.089,"Crime Fiction, Thriller, Erotic thriller, Drama, Crime Thriller, Romance Film, Neo-noir",24058838.0,113.0,3
65834,0.1747,0.056,0.88,0.064,"Tragedy, Biography, History, War film, Biopic [feature], Black-and-white, Period piece, Drama, Film adaptation, Biographical film",321306305.0,186.0,1
497890,-0.6369,0.062,0.884,0.054,"Japanese Movies, Adventure, Children's/Family, Animal Picture, Children's, Drama, Comedy, Family Film, Family-Oriented Adventure",13299749.0,75.0,0
60174,-0.9937,0.101,0.85,0.049,"Musical, Americana, Drama, Comedy, Adventure",5000000.0,103.0,0
9264265,-0.8844,0.093,0.847,0.06,"Romantic comedy, Music, Romance Film, Drama, Comedy",105173115.0,111.0,0
905971,0.418,0.095,0.808,0.096,"Parody, Adventure, Musical, Action/Adventure, Western, Comedy",39246734.0,105.0,1
1357152,0.985,0.033,0.866,0.101,"Family Film, Comedy of Errors, Comedy, Domestic Comedy",26325256.0,113.0,1
6086631,-0.898,0.139,0.749,0.111,"Crime Fiction, Comedy",10890222.0,105.0,3
9235373,-0.9615,0.141,0.752,0.107,"Media Satire, Mockumentary, Horror, Cult, Horror Comedy, Slasher, Comedy",69136.0,91.0,3
1357149,-0.8145,0.097,0.815,0.089,"Costume drama, Historical fiction, Period piece, Drama, Romantic drama, Romance Film, Political drama, Historical drama",471210.0,108.0,0
694787,0.983,0.05,0.862,0.088,"Buddy film, Chase Movie, Action Comedy, Action/Adventure, Comedy, Action",111069515.0,107.0,1
5836236,0.9723,0.095,0.695,0.21,"Romance Film, Drama",32255440.0,139.0,2
2390396,-0.9879,0.149,0.786,0.065,"Thriller, Outlaw biker film, Indie, Action/Adventure, Drama, Action",390128.0,80.0,3
5861532,0.8492,0.101,0.769,0.131,"Sports, Period piece, Drama, Boxing",7185518.0,98.0,2
97646,-0.9979,0.15,0.811,0.039,"Crime Fiction, Thriller, Action, Action/Adventure",140767956.0,132.0,0
19285459,0.992,0.063,0.835,0.102,"Historical fiction, War film, Period piece, Drama, Biopic [feature], Romance Film, Biographical film",38135878.0,116.0,1
2415806,-0.368,0.088,0.832,0.08,"Americana, Period piece, Drama, Romantic drama, Coming of age, Romance Film, Teen",5936344.0,112.0,0
7895523,0.6808,0.117,0.745,0.139,"Japanese Movies, Musical, Drama, Comedy film, Mystery",9578449.0,130.0,2
2991187,-0.2263,0.118,0.785,0.098,"Romantic comedy, Drama, Comedy, Medical fiction, Romantic drama, Romance Film",18898806.0,102.0,3
26640523,0.3818,0.05,0.898,0.052,"Thriller, Action Thrillers, Mystery, Drama, Action, Spy",1400000.0,97.0,1
18639038,0.6948,0.102,0.766,0.133,"Romantic comedy, Ensemble Film, Romance Film, Indie, Comedy",103540.0,110.0,2
1027060,-0.9962,0.135,0.785,0.079,"Biographical film, Biography, History, Historical fiction, Period piece, Drama, Biopic [feature], Romantic drama, Historical Epic, Romance Film",74237563.0,115.0,3
65436,-0.9988,0.171,0.779,0.05,"Horror, Indie, Doomsday film, Cult, Splatter film, Zombie Film",55000000.0,128.0,3
1891886,-0.9985,0.163,0.746,0.092,"Thriller, LGBT, Science Fiction, Future noir, Superhero movie, Film adaptation, Action/Adventure, Drama, Political thriller, Action, Dystopia",132511035.0,133.0,3
21381088,-0.9718,0.183,0.718,0.099,"Indie, Comedy-drama, Sports, Fantasy, Comedy, Drama, Fantasy Comedy",11546932.0,117.0,3
171626,0.7383,0.129,0.733,0.137,"Biography, Boxing, Sports, Period piece, Drama, Biographical film",87713825.0,151.0,2
33270910,-0.6174,0.117,0.821,0.062,"Historical fiction, Drama",1024295.0,145.0,0
25595854,0.9923,0.057,0.806,0.137,"Adventure, Computer Animation, Animation, Musical, Comedy, Family Film",484635760.0,96.0,2
2409484,-0.9928,0.109,0.832,0.059,"Thriller, Crime Thriller, Action Thrillers, Action, Martial Arts Film",85167639.0,87.0,0
5696691,-0.9885,0.136,0.772,0.093,"Romantic drama, Romance Film, Drama, World cinema",1371723.0,188.0,3
34130,-0.9901,0.138,0.766,0.095,"Thriller, Science Fiction",79567667.0,114.0,3
4944673,-0.9966,0.157,0.758,0.085,"Crime Fiction, Thriller, Prison film, Action/Adventure, Drama, Crime Thriller, Action, Prison",22099847.0,100.0,3
2981197,0.34,0.13,0.733,0.137,"Romantic comedy, Romance Film, Drama, Comedy, Teen",24419914.0,92.0,2
2108776,-0.9797,0.14,0.754,0.106,"Thriller, Social problem film, Adventure, Children's/Family, Animation, Fantasy, Children's Fantasy, Family Film",32710894.0,76.0,3
5512355,0.2144,0.096,0.798,0.106,"Adventure, Children's/Family, Costume drama, Costume Adventure, Jungle Film, Action/Adventure, Period piece, Action",2172941.0,83.0,2
25793288,-0.9972,0.152,0.768,0.08,"Thriller, Crime Fiction, Adventure, Action/Adventure, Mystery, Period piece, Drama, Comedy, Crime Thriller, Action",543848418.0,,3
17733263,0.9792,0.042,0.862,0.096,"Ensemble Film, Indie, Comedy-drama, Period piece, Drama, Comedy",4628553.0,110.0,1
3132637,-0.714,0.099,0.873,0.028,"Thriller, Adventure, Action/Adventure, Drama, Action, Film noir",1000000.0,84.0,0
2217144,0.4404,0.036,0.914,0.05,"Romantic comedy, Costume drama, Comedy-drama, Mystery, Period piece, Drama, Comedy",3062530.0,96.0,1
11039716,-0.9981,0.162,0.781,0.057,"Thriller, Crime Thriller, Action, Mystery",17840867.0,101.0,3
3099675,0.9446,0.081,0.812,0.106,"Drama, Black comedy, Comedy-drama, Comedy, Indie",1182065.0,97.0,1
4041425,-0.8674,0.113,0.802,0.085,"Crime Fiction, Gangster Film, Crime Drama, Drama, Comedy, Coming of age, Action",6836201.0,120.0,0
40672,-0.8753,0.095,0.812,0.094,"Thriller, Crime Fiction, Buddy film, Indie, World cinema, Action/Adventure, Coming of age, Drama, Crime Thriller, Action",45284974.0,100.0,0
9693961,-0.9166,0.093,0.851,0.056,"Parody, Horror, Creature Film, Haunted House Film, Horror Comedy, Comedy",4000000.0,75.0,0
1693395,0.1742,0.132,0.742,0.126,"Sports, Drama, Coming of age, Comedy, Teen",54294169.0,104.0,2
19878320,0.9826,0.067,0.832,0.1,"Parody, Absurdism, Sports, Gross-out film, Comedy, Gross out, Slapstick",7027290.0,108.0,1
518018,-0.9805,0.116,0.863,0.021,"Thriller, Absurdism, Screwball comedy, Surrealism, Action/Adventure, Gross-out film, Comedy, Gross out, Black comedy, Action",14333252.0,93.0,0
4876364,0.1027,0.115,0.741,0.144,"Crime Fiction, Drama",8742750.0,105.0,2
417891,-0.9956,0.106,0.845,0.049,"Thriller, Horror, Supernatural, Psychological thriller, Mystery, Fantasy, Drama",58401898.0,122.0,0
5766332,-0.5994,0.067,0.933,0.0,"LGBT, Biography, Television movie, History, Law & Crime, Political cinema, Gender Issues, Documentary",29802.0,87.0,0
2728423,0.469,0.107,0.785,0.108,"Romance Film, Drama, Black-and-white, War film",1250000.0,109.0,2
695780,-0.9947,0.11,0.842,0.048,"Crime Fiction, Biography, Gangster Film, Period piece, Drama, Film adaptation",116112375.0,171.0,0
296997,0.902,0.078,0.808,0.113,"Romantic comedy, Romance Film, Musical, Comedy, Jukebox musical",299792.0,93.0,1
2743891,-0.8993,0.124,0.774,0.102,"Buddy film, Comedy, Teen",22433275.0,90.0,3
1590940,0.5873,0.078,0.835,0.087,"Biography, History, Epic, Hagiography, Drama, War film, Biographical film, Historical Epic",5684789.0,119.0,1
2821933,-0.9948,0.134,0.793,0.073,"Science Fiction, Adventure, Doomsday film, Epic, Action/Adventure, Drama, Film adaptation, Time travel, Action, Dystopia",2610000.0,103.0,3
543433,-0.7212,0.097,0.815,0.088,"Ensemble Film, Americana, Comedy-drama, Sports, Drama, Comedy, Feminist Film",132440069.0,128.0,0
66841,0.9388,0.057,0.874,0.068,"Drama, Family Film, Family Drama, Coming of age, Adventure",25143818.0,107.0,1
176762,0.9635,0.07,0.838,0.093,"Indie, World cinema, Family Drama, Childhood Drama, Coming of age, Drama, Family Film, Feminist Film",41442113.0,101.0,1
17356798,-0.995,0.095,0.861,0.044,"Thriller, Horror, Supernatural, Psychological thriller, Drama, Haunted House Film",77527732.0,102.0,0
2318462,-0.9906,0.17,0.801,0.028,"Crime Fiction, Indie, Period piece, Drama, Coming of age, Action",6282446.0,98.0,3
11699620,-0.9817,0.131,0.795,0.074,"Western, Action, Romance Film, Hybrid Western",1450000.0,80.0,0
4918808,0.8313,0.125,0.739,0.136,"Swashbuckler films, Adventure, Remake, Action/Adventure, Drama, Film adaptation, Action",6790000.0,115.0,2
22112974,-0.296,0.071,0.881,0.048,Drama,5997566.0,104.0,0
92596,0.9132,0.078,0.797,0.125,"Romantic drama, Romance Film, Drama, War film",22000115.0,147.0,2
2019025,-0.0129,0.084,0.832,0.084,"Romantic comedy, Screwball comedy, Mystery, Drama, Comedy, Romance Film, Feminist Film",27398584.0,104.0,1
21312540,0.5574,0.083,0.811,0.106,"Screwball comedy, Comedy",12000000.0,99.0,1
2641298,-0.9969,0.146,0.779,0.075,"Crime Fiction, Thriller, Japanese Movies, Road movie, Action/Adventure, Action",30057974.0,115.0,3
5973389,-0.9918,0.094,0.853,0.053,"Action/Adventure, Action, Comedy",4529843.0,109.0,0
303039,-0.5859,0.087,0.853,0.06,"Comedy of Errors, Comedy, Children's/Family",220599.0,97.0,0
16385924,-0.9559,0.156,0.773,0.071,"Crime Fiction, Sports, Crime Comedy, Action/Adventure, Period piece, Drama, Comedy, Action",6347072.0,102.0,3
5958413,0.9783,0.031,0.812,0.157,"War film, Docudrama, Drama, Film adaptation, Biographical film, Political drama",18935657.0,100.0,2
168774,-0.2351,0.114,0.772,0.113,"Crime Fiction, Indie, Comedy, Slapstick",10959015.0,92.0,3
893808,-0.2967,0.084,0.839,0.077,"Science Fiction, Adventure, Animation, Comedy, Romance Film, Family Film",260718330.0,90.0,0
3992212,-0.7845,0.1,0.802,0.098,"Action/Adventure, Action, Drama, Black-and-white, Film adaptation",4460000.0,132.0,0
29370106,-0.8316,0.097,0.829,0.074,"Music, Family Film, Children's, Comedy, Musical",158431237.0,98.0,0
21945570,-0.9982,0.168,0.766,0.066,"Japanese Movies, Family Drama, Drama, World cinema",940430.0,119.0,3
2618881,-0.9838,0.119,0.788,0.093,"Japanese Movies, Musical, Drama, Comedy, Musical comedy",18453875.0,105.0,3
10063659,-0.5632,0.13,0.753,0.117,"Satire, Drama",1500000.0,124.0,3
4717779,0.9581,0.097,0.784,0.119,"Romantic drama, Romance Film, Drama",5000000.0,108.0,2
2394008,-0.9918,0.105,0.821,0.074,"Adventure, Children's/Family, Animal Picture, Fantasy, Comedy, Family Film, Children's Fantasy",300135367.0,81.0,0
9315230,-0.4118,0.047,0.911,0.042,"Childhood Drama, Drama, Political drama, Indie",45379935.0,107.0,0
11507281,-0.9105,0.065,0.883,0.052,"Culture & Society, Environmental Science, Nature, Animals, Family Film, Documentary",1364461.0,90.0,0
30625,-0.9981,0.168,0.757,0.075,"Crime Fiction, Buddy film, Prison film, Drama, Escape Film, Prison",28341469.0,142.0,3
2220694,0.9946,0.024,0.863,0.112,"Cult, Jukebox musical, Musical, Comedy",2000000.0,123.0,1
6128816,-0.9605,0.153,0.801,0.045,Comedy,28732057.0,94.0,0
20580603,-0.7751,0.117,0.787,0.095,Drama,1200000.0,125.0,3
76310,0.9902,0.065,0.821,0.114,"Romantic comedy, Romance Film, Drama, Comedy",12000000.0,117.0,1
18589178,0.9825,0.084,0.805,0.111,"Swashbuckler films, Adventure, Action/Adventure, Fantasy, Drama, Family Film, Action",2600000.0,100.0,1
264851,-0.993,0.197,0.724,0.079,"Thriller, Melodrama, Psychological thriller, Mystery, Drama, Suspense, Film adaptation, Romance Film",7000000.0,130.0,3
30009835,0.7288,0.098,0.793,0.109,"Action/Adventure, Fantasy, Action, Horror, Thriller",160112671.0,88.0,2
492056,-0.994,0.154,0.766,0.079,"Thriller, Horror, Supernatural, Psychological thriller, Drama, Kafkaesque",26118851.0,113.0,3
30684592,0.4939,0.064,0.803,0.133,"Thriller, Action, Drama",1510053.0,85.0,2
10869055,-0.9917,0.188,0.759,0.054,Drama,14789716.0,120.0,3
1743074,0.9844,0.039,0.864,0.097,"Science Fiction, Adventure, Costume drama, Adventure Comedy, Comedy, Fantasy, Time travel, Fantasy Comedy",39976235.0,96.0,1
21835208,-0.9204,0.147,0.745,0.107,"Horror, Adventure, Doomsday film, Road movie, Comedy horror, Apocalyptic and post-apocalyptic fiction, Comedy, Zombie Film, Black comedy, Action, Horror Comedy",102391540.0,88.0,3
1254881,-0.9968,0.148,0.797,0.055,"Cult, Zombie Film, Satire, Horror, Indie",5835247.0,96.0,3
22231747,0.4767,0.0,0.846,0.154,"Drama, Buddy film, Comedy",3473905.0,93.0,1
35020822,-0.9717,0.107,0.872,0.021,"Thriller, Mystery",16175929.0,117.0,0
28362983,-0.9977,0.192,0.744,0.064,"Action/Adventure, Crime Fiction, Action, Thriller, Drama",5091888.0,90.0,3
6770626,0.9287,0.105,0.743,0.152,Comedy,13743212.0,84.0,2
24725226,-0.296,0.1,0.803,0.098,"Romantic comedy, Romance Film, Comedy",32607316.0,100.0,0
3282957,0.5059,0.051,0.865,0.084,"Romantic comedy, Boxing, Sports, Musical, Comedy, Romance Film",42800000.0,112.0,1
4608223,-0.9924,0.137,0.743,0.12,"Crime Fiction, Musical, Drama, Romance Film, Musical Drama, Juvenile Delinquency Film",43700000.0,152.0,3
29586011,0.1027,0.089,0.816,0.094,"Crime Fiction, Mystery, Horror",1450000.0,83.0,1
1979318,-0.7096,0.075,0.862,0.063,"Sports, Comedy of manners, Comedy, Domestic Comedy",12009070.0,97.0,0
24789475,-0.9803,0.186,0.753,0.061,"Action/Adventure, Thriller, Action, Crime Fiction, Drama",1327740.0,95.0,3
28224334,-0.9988,0.198,0.731,0.072,"Thriller, Mystery, Drama",38502340.0,92.0,3
20179720,0.0146,0.084,0.833,0.084,"Indie, Comedy-drama, Action/Adventure, Coming of age, Comedy, Black comedy, Teen",8761393.0,111.0,1
20161466,-0.8894,0.147,0.725,0.127,"Thriller, Action Comedy, Action/Adventure, Martial Arts Film, Comedy, Family Film, Action, Spy",45082365.0,94.0,3
3210303,-0.9882,0.12,0.799,0.081,"Anti-war, Satire, Drama, War film, Anti-war film, Spy",403701.0,113.0,0
977671,-0.9991,0.161,0.763,0.076,"Thriller, Mystery, Period piece, Drama, Romantic drama, Romance Film",140081992.0,113.0,3
67422,0.9745,0.103,0.768,0.129,"Action/Adventure, Thriller, Action Thrillers, Action, Airplanes and airports",121969216.0,133.0,2
3653398,0.8628,0.076,0.822,0.103,"Romantic comedy, Musical, Comedy, Musical comedy",1000000.0,114.0,1
1365411,-0.6261,0.139,0.756,0.105,"Family Drama, Black-and-white, Mystery, Period piece, Drama, Romance Film",1300000.0,98.0,3
442308,-0.9967,0.105,0.831,0.063,"Crime Fiction, Ensemble Film, Gangster Film, Period piece, Drama, Film adaptation",5321508.0,269.0,0
2418347,-0.9987,0.231,0.68,0.089,"Thriller, Crime Fiction, Vampire movies, Horror, Indie, Mystery, Action",2850927.0,94.0,3
67419,-0.9982,0.154,0.797,0.049,"Thriller, Action Thrillers, Gangster Film, Action/Adventure, Martial Arts Film, Action",39673161.0,95.0,3
4246026,0.6369,0.0,0.915,0.085,"Musical, Comedy, Musical comedy",780000.0,100.0,1
534812,-0.9994,0.16,0.783,0.057,"Thriller, Horror, Supernatural, Cult, Comedy, Slasher",35763605.0,84.0,3
537416,-0.9942,0.132,0.813,0.055,"Detective fiction, Adventure, Detective, Mystery, Gross-out film, Comedy, Gross out, Action, Slapstick",212385533.0,100.0,0
3636498,-0.9973,0.151,0.785,0.065,"Thriller, Crime Fiction, Horror, Psychological thriller, Slasher",164800000.0,113.0,3
4610810,0.9936,0.056,0.842,0.102,"Adventure, Children's/Family, Action/Adventure, Martial Arts Film, Adventure Comedy, Comedy, Family Film, Action, Family-Oriented Adventure",375805.0,94.0,1
2792566,0.5719,0.0,0.917,0.083,"Musical, Romance Film",4200000.0,103.0,1
2624370,0.2263,0.086,0.805,0.109,"Romance Film, Drama, Comedy",1175855.0,,1
248222,-0.998,0.129,0.795,0.076,"Crime Fiction, Thriller, Sports, Action/Adventure, Action, Auto racing",207283925.0,107.0,0
4213198,0.8422,0.06,0.81,0.131,"Sports, Comedy",26285544.0,106.0,2
7135516,-0.996,0.15,0.82,0.031,"LGBT, Indie, Film adaptation, Gay, Gay Interest, Drama, Gay Themed",1032075.0,105.0,0
638459,-0.7269,0.174,0.717,0.109,"Costume drama, War film",9000000.0,111.0,3
3954298,-0.8519,0.171,0.829,0.0,"LGBT, Ensemble Film, Indie, Comedy of manners, Gay, Gay Interest, Comedy, Gay Themed, Black comedy",1010000.0,48.0,0
5726392,-0.9382,0.182,0.766,0.052,"Crime Fiction, Crime Thriller, Action, Drama",3291163.0,109.0,3
4180278,-0.976,0.123,0.77,0.106,"Action/Adventure, Science Fiction, Family Film, Comedy, Superhero movie",134403112.0,90.0,3
17998525,0.998,0.076,0.755,0.169,"Indie, Period piece, Drama, Film adaptation, Romantic drama, Romance Film, Teen",23397365.0,112.0,2
30871261,-0.997,0.113,0.831,0.055,"Thriller, Horror, Supernatural, Cult, Mystery, Drama",161451538.0,128.0,0
23606613,0.802,0.07,0.815,0.115,"Romantic drama, Romance Film, Drama, Ensemble Film",3790493.0,101.0,1
2441360,-0.9572,0.12,0.846,0.034,"Action/Adventure, Outlaw, Western",15795189.0,99.0,0
451866,-0.9958,0.137,0.793,0.07,"Thriller, Action Thrillers, Action/Adventure, Glamorized Spy Film, Action, Spy",546388200.0,121.0,3
17786624,-0.9551,0.172,0.735,0.093,"Indie, World cinema, Drama, Political thriller, Action, Political drama",141211.0,100.0,3
2558588,-0.8573,0.134,0.761,0.105,"Sword and sorcery, Adventure, Animation",760883.0,81.0,3
20450767,-0.9869,0.097,0.835,0.069,"Thriller, Science Fiction, Adventure, Action/Adventure, Western, Apocalyptic and post-apocalyptic fiction, Drama, Action",157091718.0,118.0,0
4032134,-0.9974,0.146,0.789,0.065,"Thriller, Erotic thriller, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller, Action",9851610.0,107.0,3
3752653,0.1217,0.052,0.89,0.058,"Family Drama, Indie, Comedy of manners, Comedy-drama, Drama, Comedy",2678810.0,106.0,1
9823771,-0.989,0.117,0.821,0.062,"Thriller, Crime Fiction, Action, Crime Thriller, Action/Adventure",1702394.0,96.0,0
3447732,-0.9392,0.085,0.854,0.061,"Family Film, Comedy",117270765.0,95.0,0
81503,-0.9761,0.088,0.851,0.061,"Action/Adventure, Costume Adventure, Action, Adventure",333107271.0,118.0,0
23086136,-0.9946,0.177,0.784,0.039,"Black-and-white, Action/Adventure, Western, Drama, War film, Action",1500000.0,104.0,3
7138643,0.2263,0.114,0.802,0.085,"Science Fiction, Adventure, Children's/Family, Children's Fantasy, Family Film, Indie",7029025.0,101.0,0
25184636,-0.7964,0.15,0.85,0.0,Drama,25180.0,,0
23024134,-0.5236,0.093,0.833,0.074,"Western, Action, Northern",2250000.0,87.0,0
9125767,-0.911,0.083,0.855,0.062,"Action, Adventure",1600000.0,83.0,0
1637570,0.8272,0.1,0.799,0.102,"Road movie, Period piece, Comedy, Indie",91666.0,90.0,1
4223800,-0.9507,0.134,0.752,0.115,"Thriller, Adventure, Costume drama, Action/Adventure, Fantasy, Romance Film, Action",269784201.0,109.0,3
1151458,-0.9993,0.209,0.763,0.028,"Thriller, Drama, Crime Fiction, Fantasy",25232289.0,124.0,3
225573,-0.9985,0.151,0.78,0.069,"Media Satire, Indie, Comedy-drama, Satire, Drama, Comedy, Black comedy, Music",2463650.0,135.0,3
14141235,-0.9748,0.198,0.709,0.093,"Crime Fiction, Thriller, World cinema, Drama, War film, Courtroom Drama",4000000.0,160.0,3
24029843,0.9866,0.037,0.822,0.141,"Romantic comedy, World cinema, Drama, Comedy, Romantic drama, Romance Film, Chinese Movies",15200000.0,108.0,1
167857,-0.9919,0.093,0.862,0.045,"Thriller, Ensemble Film, Mystery, Crime Fiction, Crime Thriller, Neo-noir",23272306.0,108.0,0
3710785,0.9698,0.068,0.843,0.089,"Thriller, Action Thrillers, Adventure, Caper story, Action/Adventure, Mystery, Archives and records, Action",457364600.0,119.0,1
2165430,-0.899,0.113,0.784,0.102,"Western, Action, Family Film, Biopic [feature], Adventure",2150000.0,93.0,3
2229321,0.8442,0.099,0.687,0.214,"Action, Drama, Adventure, Addiction Drama",2400000.0,104.0,2
2108624,-0.9858,0.106,0.827,0.067,"Sports, Sex comedy, Comedy, Teen",20518905.0,92.0,0
4288473,-0.216,0.099,0.804,0.097,"Tragedy, Family Drama, Science Fiction, Domestic Comedy, Fantasy, Comedy, Film adaptation, Drama, Family Film, Romance Film",87423861.0,132.0,0
26545312,-0.9996,0.196,0.775,0.028,"Thriller, Horror, Cult, Comedy, Black comedy, Action, Slasher",52604.0,85.0,3
165366,0.8093,0.036,0.919,0.044,"Buddy film, Indie, Road movie, Black-and-white, Comedy, Black comedy",2436000.0,90.0,1
206845,-0.261,0.083,0.835,0.082,"Adventure, Computer Animation, Animation, Fantasy, Comedy, Family Film, Fantasy Comedy",171757863.0,83.0,0
17315314,0.624,0.087,0.809,0.104,"Musical, Feminist Film, Drama, Romance Film, Musical Drama",40218899.0,132.0,1
4835894,-0.2457,0.085,0.834,0.08,"Family Film, Children's/Family, Adventure, Family-Oriented Adventure, Animation",3255426.0,74.0,0
2590780,0.9582,0.026,0.872,0.101,"Romantic comedy, Romance Film, Comedy",11146270.0,96.0,1
3514297,0.5106,0.08,0.803,0.117,"Sex comedy, Comedy, Slapstick",331816.0,82.0,2
23335172,0.9532,0.052,0.856,0.092,"Romantic comedy, Romance Film, Comedy",90000000.0,104.0,1
1487971,-0.7801,0.104,0.793,0.103,"Adventure, Children's/Family, Animal Picture, Animation, Family Film, Family-Oriented Adventure",11348324.0,74.0,0
612656,-0.997,0.293,0.661,0.046,"Crime Fiction, Gangster Film, Period piece, Drama",1412799.0,99.0,3
20326029,-0.9984,0.127,0.819,0.054,"Thriller, Drama",20675948.0,107.0,0
10370634,-0.7159,0.066,0.873,0.061,"Period piece, Drama, Comedy, Film adaptation, Black comedy, Biographical film",11772183.0,116.0,0
4777324,0.9675,0.088,0.801,0.112,"LGBT, Gay Interest, Indie, Gay, Satire, Comedy, Gay Themed, Romance Film",33723.0,90.0,2
5736805,-0.9209,0.19,0.784,0.026,"Drama, Mystery, Crime Fiction, Horror",3867958.0,105.0,3
4798258,-0.9982,0.145,0.799,0.056,"Punk rock, Musical, Period piece, Drama, Biopic [feature], Biographical film, Musical Drama",58776.0,92.0,0
3598984,-0.9883,0.17,0.766,0.064,"Thriller, Crime Fiction, Political thriller, Mystery, Drama, Film adaptation, Crime Thriller, Romance Film, Political drama",82466670.0,129.0,3
1661137,-0.8058,0.113,0.779,0.108,"Romantic comedy, Family Drama, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film",52034889.0,123.0,3
5207995,0.5778,0.045,0.895,0.06,"Jungle Film, Drama, Adventure",24468550.0,114.0,1
1567129,-0.9808,0.108,0.819,0.073,"World cinema, Television movie, Family Drama, Musical, Drama, Music",975181.0,107.0,0
5516824,-0.9987,0.159,0.764,0.077,"Science Fiction, Adventure, Action/Adventure, Fantasy, Drama, Family Film, Action, Steampunk",11267000.0,122.0,3
12673434,-0.9967,0.19,0.704,0.106,"Fantasy Adventure, Adventure, Superhero movie, Superhero, Action/Adventure, Fantasy, Mythological Fantasy, Drama, Action",449300000.0,114.0,3
17574075,-0.995,0.187,0.706,0.107,"Romantic comedy, Adventure, Superhero movie, Action Comedy, Action/Adventure, Martial Arts Film, Fantasy, Comedy, Romance Film, Action",47664559.0,112.0,3
1535983,0.8461,0.125,0.737,0.138,"Sports, Period piece, Americana, Drama, Indie",5680515.0,120.0,2
6742643,0.9172,0.094,0.786,0.12,Comedy,3800000.0,102.0,2
22826758,-0.765,0.122,0.808,0.07,"Biographical film, Drama, Adventure, Chinese Movies",18600000.0,108.0,0
6141751,0.9982,0.049,0.805,0.147,"Children's/Family, Fairy tale, Animation, Musical, Fantasy, Children's Fantasy, Romance Film, Family Film",267045765.0,98.0,2
