,movie_id,movie_cluster,movie_name,release_date,runtime_x,language,country,genres,movie_year,index,id,BookTitle,BookYear,Author,full name,tmdb_id,id_goodreads,imdbid,runtime_y,revenue,budget,rb_ratio,book_id,normalized_rating_x,standardized_rating_x,normalized_rating_y,standardized_rating_y,length,review_count
360,3887641,/m/0b5644,The Andromeda Strain,1971-03-12,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction""}",1971,110,153,The Andromeda Strain,1969,Michael Crichton,The Andromeda Strain 1971,10514,1331973,tt0066769,131.0,12376563.0,6500000.0,1.904086615384616,1331973.0,0.71830985915493,0.669658044599998,0.63,0.154616086294891,295.0,3095.0
361,3030423,/m/08lq_w,The Night of the Following Day,1968,93.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",1968,1777,2640,The Snatchers,1953,Lionel White,The Night of the Following Day 1968,46495,34744357,tt0064728,93.0,0.0,0.0,,34744357.0,0.577464788732394,-0.319474908745093,0.663333333333333,0.502212835776736,286.0,32.0
362,27714851,/m/05kb71,Kiss Tomorrow Goodbye,1950-08-04,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}",1950,1131,1618,Kiss Tomorrow Goodbye,1948,Horace McCoy,Kiss Tomorrow Goodbye 1950,18262,167046,tt0042648,103.0,0.0,0.0,,167046.0,0.71830985915493,0.669658044599998,0.63,0.154616086294891,352.0,40.0
363,14149346,/m/03cw411,The Reader,2008-12-10,119.0,"{""/m/0349s"": ""Greek Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0fx2s"": ""Tragedy"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}",2008,1615,2390,The Reader,1995,Bernhard Schlink,The Reader 2008,8055,5194,tt0976051,124.0,108902486.0,32000000.0,3.4032026875,5194.0,0.774647887323944,1.06531122593803,0.58,-0.366779037927876,218.0,9323.0
364,3116758,/m/08shq7,The Deadly Affair,1966,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/0bkbm"": ""Spy""}",1966,374,521,Call for the Dead,1961,John le Carré,The Deadly Affair 1966,14755,46460,tt0061556,115.0,0.0,0.0,,46460.0,0.661971830985915,0.274004863261962,0.6,-0.15822098823877,160.0,1247.0
365,657159,/m/0308n2,Conquest of the Planet of the Apes,1972-06-29,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1972,1533,2264,La Planète des singes,1963,Pierre Boulle,Conquest of the Planet of the Apes 1972,1688,414895,tt0068408,88.0,9700000.0,1700000.0,5.705882352941177,414895.0,0.563380281690141,-0.418388204079602,0.643333333333333,0.293654786087629,268.0,1245.0
366,18618306,/m/0k2r1,Planet of the Apes,1968-02-08,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03pgfj"": ""New Hollywood""}",1968,1529,2260,La Planète des singes,1963,Pierre Boulle,Planet of the Apes 1968,871,414895,tt0063442,112.0,32589624.0,5800000.0,5.618900689655172,414895.0,0.830985915492958,1.46096440727607,0.643333333333333,0.293654786087629,268.0,1245.0
367,5527808,/m/0dq_ss,The Joy Luck Club,1993-09-08,139.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1993,1091,1558,The Joy Luck Club,1989,Amy Tan,The Joy Luck Club 1993,19931,861874,tt0107282,139.0,32861136.0,11000000.0,2.987376,861874.0,0.774647887323944,1.06531122593803,0.636666666666667,0.22413543619126,288.0,7829.0
368,520990,/m/02l11z,Trading Places,1983-06-08,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/03p5xs"": ""Comedy of manners""}",1983,1566,2324,The Prince and the Pauper,1881,Mark Twain,Trading Places 1983,1621,62446,tt0086465,116.0,90404800.0,15000000.0,6.026986666666667,62446.0,0.76056338028169,0.966397930603525,0.616666666666667,0.015577386502153,240.0,1842.0
369,11369741,/m/02r96lm,Last Stand at Saber River,1997,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/015w9s"": ""Television movie"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",1997,1175,1695,Last Stand at Saber River,1959,Elmore Leonard,Last Stand at Saber River 1997,55576,288958,tt0119501,96.0,0.0,0.0,,288958.0,0.690140845070423,0.47183145393098,0.593333333333333,-0.227740338135139,256.0,50.0
370,2122881,/m/06nqyx,Moby Dick,1956-06-27,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",1956,1321,1953,Moby-Dick,1851,Herman Melville,Moby Dick 1956,10339,153747,tt0049513,116.0,10400000.0,4500000.0,2.311111111111111,153747.0,0.746478873239437,0.867484635269017,0.496666666666667,-1.23577091163249,720.0,13111.0
371,1600036,/m/05fn4t,Scooby-Doo in Arabian Nights,1994,69.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myq"": ""Children's/Family""}",1994,1458,2154,One Thousand and One Nights,0,0,Scooby-Doo in Arabian Nights 1994,13351,13109354,tt0192578,69.0,0.0,0.0,,13109354.0,0.549295774647887,-0.517301499414111,0.596666666666667,-0.192980663186954,320.0,211.0
372,12683824,/m/02x0dcm,Gentle Annie,1944,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",1944,822,1172,Gentle Annie,1942,MacKinlay Kantor,Gentle Annie 1944,315829,1513070,tt0036859,80.0,0.0,0.0,,1513070.0,0.577464788732394,-0.319474908745093,0.666666666666667,0.53697251072492,249.0,0.0
373,8068462,/m/026q9tc,Camille,1936-12-12,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}",1936,1144,1641,The Lady of the Camellias,1848,"Alexandre Dumas, fils",Camille 1936,43874,10528756,tt0028683,109.0,0.0,0.0,,10528756.0,0.76056338028169,0.966397930603525,0.66,0.467453160828551,382.0,1440.0
374,2617441,/m/07s1nx,The Cowboys,1972-01-13,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",1972,507,731,The Cowboys,1971,William Dale Jennings,The Cowboys 1972,15573,2586211,tt0068421,131.0,7500000.0,6000000.0,1.25,2586211.0,0.746478873239437,0.867484635269017,0.736666666666667,1.26692568463679,241.0,9.0
375,25304227,/m/09g6p17,Flowing Gold,1940-08-24,81.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",1940,742,1065,Flowing Gold,1922,Rex Beach,Flowing Gold 1940,135988,8287823,tt0032481,81.0,0.0,0.0,,8287823.0,0.633802816901408,0.0761782725929433,1.0,4.01294000554337,,3.0
376,269528,/m/01nr7q,Colossus: The Forbin Project,1970,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/094ddt"": ""Doomsday film"", ""/m/01w1sx"": ""Cold War"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster""}",1970,469,669,Colossus,1966,Dennis Feltham Jones,Colossus: The Forbin Project 1970,14801,1797953,tt0064177,100.0,0.0,0.0,,1797953.0,0.71830985915493,0.669658044599998,0.58,-0.366779037927876,256.0,78.0
377,19062669,/m/04jnd16,The Boy in the Striped Pyjamas,2008-08-28,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03g3w"": ""History"", ""/m/04xvlr"": ""Period piece"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",2008,328,461,The Boy in the Striped Pyjamas,2006,John Boyne,The Boy in the Striped Pyjamas 2008,14574,1161081,tt0914798,94.0,20416563.0,12500000.0,1.63332504,1161081.0,0.802816901408451,1.26313781660705,0.706666666666667,0.954088610103134,224.0,22861.0
378,470185,/m/02dcrt,Three Days of the Condor,1975-09-24,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller"", ""/m/03pgfj"": ""New Hollywood"", ""/m/0bkbm"": ""Spy""}",1975,1768,2629,Six Days of the Condor,1974,James Grady,Three Days of the Condor 1975,11963,2579284,tt0073802,117.0,41509797.0,7800000.0,5.321768846153846,2579284.0,0.76056338028169,0.966397930603525,0.696666666666667,0.84980958525858,192.0,273.0
379,1880039,/m/06381t,The Harder They Fall,1956-04,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09glv8x"": ""Film \u00e0 clef"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir""}",1956,909,1298,The Harder They Fall,1946,Budd Schulberg,The Harder They Fall 1956,28528,624988,tt0049291,109.0,1350000.0,0.0,,624988.0,0.774647887323944,1.06531122593803,0.746666666666667,1.37120470948135,357.0,18.0
380,1290721,/m/04qgzk,Dreamscape,1984-08-15,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/06qln"": ""Stop motion"", ""/m/09blyk"": ""Psychological thriller"", ""/m/06nbt"": ""Satire""}",1984,615,894,The Dream Master,1966,Roger Zelazny,Dreamscape 1984,24099,61992,tt0087175,99.0,12145169.0,0.0,,61992.0,0.591549295774648,-0.220561613410584,0.55,-0.679616112461537,252.0,106.0
381,238004,/m/01jjb4,The Rescuers Down Under,1990-11-16,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1990,1630,2406,The Rescuers,1962,0,The Rescuers Down Under 1990,11135,1112570,tt0100477,77.0,47431461.0,37931000.0,1.2504669267881152,1112570.0,0.676056338028169,0.372918158596471,0.656666666666667,0.432693485880367,152.0,45.0
382,8349539,/m/0270c4q,Moon Pilot,1962-04-05,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",1962,1808,2684,Starfire,1960,Robert Buckner,Moon Pilot 1962,64870,9881733,tt0056249,98.0,0.0,0.0,,9881733.0,0.492957746478873,-0.912954680752148,0.406666666666667,-2.17428213523347,139.0,3.0
383,1376802,/m/0466p3x,Billion Dollar Brain,1967-12-20,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02qfv5d"": ""Political thriller"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0bkbm"": ""Spy""}",1967,263,367,Billion-Dollar Brain,1966,Len Deighton,Billion Dollar Brain 1967,4889,3064632,tt0061405,111.0,0.0,0.0,,3064632.0,0.563380281690141,-0.418388204079602,0.553333333333333,-0.644856437513352,338.0,38.0
384,18932671,/m/04jn_x5,The Other Side of Midnight,1977-06-08,165.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama""}",1977,1466,2164,The Other Side of Midnight,1973,Sidney Sheldon,The Other Side of Midnight 1977,80844,537366,tt0076507,165.0,0.0,0.0,,537366.0,0.563380281690141,-0.418388204079602,0.636666666666667,0.22413543619126,464.0,899.0
385,3793631,/m/0fh2v5,Children of Men,2006-09-03,114.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hxc3j"": ""Romanian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",2006,420,603,The Children of Men,1992,P. D. James,Children of Men 2006,9693,77223,tt0206634,109.0,70595464.0,76000000.0,0.9288876842105264,77223.0,0.816901408450704,1.36205111194156,0.56,-0.575337087616983,241.0,2721.0
386,7379134,/m/0kv6cf,Man of La Mancha,1972-12-11,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/03k9fj"": ""Adventure"", ""/m/0220p9g"": ""Musical comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdkf"": ""Musical Drama""}",1972,597,870,Don Quixote,1605,Miguel de Cervantes,Man of La Mancha 1972,45793,3836,tt0068909,132.0,0.0,0.0,,3836.0,0.633802816901408,0.0761782725929433,0.62,0.0503370614503368,1023.0,6536.0
387,670407,/m/031hcx,Harry Potter and the Order of the Phoenix,2007-06-28,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/02n4kr"": ""Mystery"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",2007,915,1305,Harry Potter and the Order of the Phoenix,2003,J.K. Rowling,Harry Potter and the Order of the Phoenix 2007,675,2,tt0373889,138.0,938212738.0,150000000.0,6.254751586666667,2.0,0.76056338028169,0.966397930603525,0.826666666666667,2.20543690823778,870.0,34749.0
388,21754296,/m/05mrf_p,The Ghost Writer,2010-02-12,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03mqtr"": ""Political drama""}",2010,830,1180,The Ghost,2007,Robert Harris,The Ghost Writer 2010,11439,895185,tt1139328,128.0,60331447.0,45000000.0,1.3406988222222225,895185.0,0.71830985915493,0.669658044599998,0.566666666666667,-0.505817737720614,384.0,1205.0
389,1988806,/m/06c753,Lolita,1997-09-27,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1997,1215,1763,Lolita,1955,Vladimir Nabokov,Lolita 1997,9769,7604,tt0119558,137.0,1071255.0,62000000.0,0.0172783064516129,7604.0,0.676056338028169,0.372918158596471,0.63,0.154616086294891,417.0,21023.0
390,2901971,/m/08b9wj,Howling II: Stirba - Werewolf Bitch,1985-12-01,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",1985,985,1393,The Howling,1977,Gary Brandner,Howling II: Stirba - Werewolf Bitch 1985,29794,10500413,tt0089308,91.0,0.0,0.0,,10500413.0,0.197183098591549,-2.99013388277684,0.643333333333333,0.293654786087629,0.0,172.0
391,1526756,/m/0583hr,Lifeforce,1985,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/01q03"": ""Cult"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/0jb4p32"": ""Zombie Film""}",1985,1789,2657,The Space Vampires,1976,Colin Wilson,Lifeforce 1985,11954,941508,tt0089489,102.0,11603545.0,25000000.0,0.4641418,941508.0,0.563380281690141,-0.418388204079602,0.45,-1.72240636090707,214.0,78.0
392,2509613,/m/07jwm1,The Lost World,1925-02-02,93.0,"{""/m/06ppq"": ""Silent film""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/06ppq"": ""Silent film"", ""/m/01hmnh"": ""Fantasy""}",1925,1229,1785,The Lost World,1912,Arthur Conan Doyle,The Lost World 1925,2981,10155,tt0016039,106.0,0.0,0.0,,10155.0,0.704225352112676,0.570744749265489,,,,
393,16198836,/m/03wcrlr,The Grissom Gang,1971-05-28,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1971,1410,2080,No Orchids for Miss Blandish,1939,James Hadley Chase,The Grissom Gang 1971,79645,521118,tt0067162,128.0,0.0,0.0,,521118.0,0.676056338028169,0.372918158596471,0.58,-0.366779037927876,189.0,164.0
394,28325786,/m/0cp1fmw,The Old Curiosity Shop,1934,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama""}",1934,1430,2115,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop 1934,281728,429024,tt0025588,105.0,0.0,0.0,,429024.0,0.577464788732394,-0.319474908745093,0.59,-0.262500013083323,576.0,969.0
395,2586953,/m/07pxpb,Parineeta,2005-06-09,127.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",2005,1478,2182,Parineeta,1914,Sharat Chandra Chattopadhyay,Parineeta 2005,20651,258529,tt0437407,131.0,0.0,6250000.0,,258529.0,0.732394366197183,0.768571339934507,0.64,0.258895111139444,112.0,52.0
396,6494145,/m/0g7jwk,Animal Farm,1954,72.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0cshrf"": ""Political cinema"", ""/m/03mqtr"": ""Political drama"", ""/m/026ny"": ""Dystopia""}",1954,115,168,Animal Farm,1945,George Orwell,Animal Farm 1954,11848,170448,tt0047834,72.0,0.0,0.0,,170448.0,0.71830985915493,0.669658044599998,0.636666666666667,0.22413543619126,144.0,44308.0
398,3479886,/m/09fqgj,Stardust,2007-08-09,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rj0"": ""Iceland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/06www"": ""Steampunk""}",2007,1807,2683,Stardust,1999,Neil Gaiman,Stardust 2007,2270,618181,tt0486655,127.0,137515140.0,70000000.0,1.964502,618181.0,0.788732394366197,1.16422452127254,0.693333333333333,0.815049910310396,238.0,15813.0
399,1647860,/m/05kfhz,Mississippi Mermaid,1969,123.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1969,2123,3148,Waltz into Darkness,1947,Cornell Woolrich,Mississippi Mermaid 1969,1651,941136,tt0064990,123.0,7356000.0,1600000.0,4.5975,941136.0,0.704225352112676,0.570744749265489,0.6,-0.15822098823877,320.0,33.0
400,12798963,/m/02x5f8r,To the Last Man,1933-09-15,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/01g6gs"": ""Black-and-white""}",1933,1976,2918,To the Last Man,1921,Zane Grey,To the Last Man 1933,164479,1492330,tt0024674,74.0,0.0,0.0,,1492330.0,0.619718309859155,-0.0227350227415655,0.59,-0.262500013083323,288.0,34.0
401,18153847,/m/04cx2lq,Charley and the Angel,1973-03-23,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",1973,857,1215,The Golden Evenings of Summer,1971,Will Stanton,Charley and the Angel 1973,103711,594430,tt0069866,93.0,0.0,0.0,,594430.0,0.577464788732394,-0.319474908745093,0.86,2.55303365771962,154.0,5.0
402,7884497,/m/026hjsq,Dr. Jekyll and Mr. Hyde,1913-03-06,26.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white""}",1913,1824,2707,Strange Case of Dr Jekyll and Mr Hyde,1886,Robert Louis Stevenson,Dr. Jekyll and Mr. Hyde 1913,84512,51499,tt0002813,26.0,0.0,0.0,,51499.0,0.450704225352113,-1.20969456675567,0.6,-0.15822098823877,98.0,10165.0
403,5479712,/m/0dnpk4,Tarzan and the Mermaids,1948,68.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n96"": ""Jungle Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",1948,1901,2817,Tarzan,1995,Joe R. Lansdale,Tarzan and the Mermaids 1948,70136,40425,tt0040862,68.0,0.0,0.0,,40425.0,0.605633802816901,-0.121648318076074,0.63,0.154616086294891,324.0,2251.0
404,2994014,/m/08jc0x,The NeverEnding Story III,1994,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",1994,1387,2043,The Neverending Story,1979,Michael Ende,The NeverEnding Story III 1994,27793,96290,tt0110647,95.0,0.0,17000000.0,,96290.0,0.154929577464789,-3.28687376878037,0.726666666666667,1.16264665979224,428.0,5260.0
